enrollment,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
300.0,1126.0,5,3306,6,1,3,0,30,1,1
29.0,1048.0,1,566,6,1,5,0,288,2,1
19.0,92.0,1,3930,6,1,3,2,1179,2,1
200.0,1029.0,5,4924,1,1,3,0,1179,2,1
64.0,214.0,4,8554,6,1,6,1,1179,0,1
150.0,992.4420741902379,5,106,6,1,3,0,385,0,1
1474.0,2073.0,5,3752,1,1,3,0,69,1,1
38.0,394.0,1,7589,1,1,3,0,208,0,1
132.0,151.0,6,7187,5,1,6,0,95,2,1
30.0,151.0,3,2912,8,1,6,0,419,0,1
8.0,792.0,6,2217,6,0,3,0,729,1,1
30.0,152.0,3,4139,6,1,6,0,557,4,1
36.0,3647.0,3,2887,6,0,3,0,841,1,1
130.0,105.0,3,2115,3,1,3,0,535,0,1
82.0,1126.0,2,5666,6,0,3,0,792,1,1
28.0,700.0,5,5811,0,1,6,0,747,3,1
389.0,5449.0,5,5330,6,1,6,0,1179,1,1
288.0,1573.0,6,548,6,1,5,0,742,0,1
30.0,1674.0,3,4460,6,1,6,0,1013,1,1
122.0,89.0,1,3592,6,1,3,0,68,1,1
614.0,1066.0,6,3331,6,1,5,0,30,1,1
125.0,822.0,4,1127,6,1,5,0,208,0,1
310.8711580908859,1461.0,6,4983,5,0,6,0,1179,1,1
16.0,275.0,1,4236,6,1,3,0,1179,1,1
146.0,2192.0,3,6342,9,1,5,0,706,2,1
12.0,92.0,3,3592,6,0,3,0,792,1,1
262.0,1220.0,5,6987,6,1,3,0,208,4,1
1771.0,1674.0,6,3424,6,1,5,0,1179,1,1
16.0,29.0,1,2912,6,1,3,2,1179,0,1
1222.0,1614.0,5,2428,9,1,6,0,1179,3,1
32.0,564.0,0,3621,3,1,6,0,1110,3,1
300.0,992.4420741902379,3,3621,6,1,3,0,1179,0,1
300.0,2161.0,6,7474,6,1,3,0,648,3,1
258.0,1645.0,4,4481,6,1,6,0,1179,1,1
59.0,365.0,5,7474,6,0,3,0,208,1,1
40.0,244.0,5,1853,5,1,6,0,1179,0,1
287.0,2312.0,6,6758,6,1,6,1,1179,1,1
65.0,2708.0,3,3305,6,0,6,0,208,1,1
50.0,273.0,6,8673,8,1,6,0,781,1,1
29.0,700.0,2,7458,5,1,6,2,1179,0,1
12.0,213.0,1,3621,6,1,3,0,30,1,1
70.0,122.0,6,6067,8,1,6,0,1179,4,1
400.0,992.4420741902379,6,8490,6,1,3,1,68,0,1
103.0,1863.0,3,543,6,1,5,0,208,2,1
69.0,1278.0,6,7474,6,1,6,0,1179,4,1
468.0,2100.0,5,5337,6,0,3,0,1179,1,1
52.0,126.0,1,3544,6,1,3,0,1179,2,1
26.0,89.0,1,3544,6,1,3,0,747,1,1
81.0,184.0,3,577,6,1,6,0,898,2,1
512.0,304.0,6,2664,6,0,3,0,678,1,1
250.0,244.0,3,935,6,1,3,0,208,2,1
66.0,214.0,5,4913,6,1,3,0,385,2,1
64.0,2763.0,3,7448,6,0,3,0,788,1,1
103.0,853.0,5,7355,6,1,3,0,1179,0,1
18.0,61.0,1,2428,6,1,3,0,288,0,1
80.0,730.0,3,2245,6,1,6,0,1179,1,1
18.0,852.0,0,3081,8,0,7,0,1179,1,1
89.0,1835.0,2,412,6,1,3,0,841,1,1
818.0,212.0,5,3984,6,1,3,0,1179,0,1
540.0,2263.0,3,4956,1,1,3,0,1179,0,1
326.0,215.0,6,3434,6,1,3,0,30,1,1
24.0,31.0,1,3590,6,1,3,0,1179,1,1
230.0,4720.0,3,8369,5,1,6,0,1179,2,1
44.0,0.0,1,8155,6,1,3,0,841,1,1
155.0,270.0,3,108,6,1,3,0,385,2,1
181.0,2071.0,1,1926,6,1,5,0,288,0,1
32.0,1451.0,6,733,6,1,6,0,69,3,1
120.0,791.0,5,6911,6,0,3,2,30,1,1
64.0,761.0,6,4395,6,0,3,0,1007,1,1
77.0,592.0,3,6172,6,1,3,0,587,4,1
106.0,366.0,6,5868,6,1,3,0,208,3,1
37.0,1035.0,3,2774,6,0,3,0,1107,1,1
76.0,334.0,5,584,1,1,3,0,1179,4,1
46.0,640.0,3,6360,9,0,6,0,1179,3,1
15.0,183.0,1,3544,6,1,3,0,1029,1,1
202.0,335.0,5,1728,6,1,3,0,208,2,1
711.0,333.0,5,2630,6,1,3,0,30,0,1
14.0,487.0,2,123,6,1,6,0,1179,0,1
663.0,273.0,5,929,6,1,3,1,68,2,1
61.0,548.0,1,5275,6,1,3,0,68,0,1
42.0,1492.0,6,8375,6,1,3,0,331,0,1
80.0,275.0,5,7487,8,1,7,0,1179,1,1
18.0,2437.0,2,4945,1,0,5,0,705,1,1
9.0,304.0,1,8405,6,1,3,0,839,0,1
187.0,1919.0,5,6342,8,1,6,0,706,3,1
602.0,396.0,6,4240,1,0,3,0,449,1,1
18.0,72.0,1,2754,6,0,3,0,912,1,1
26.0,61.0,1,3544,6,1,3,2,1179,1,1
30.0,243.0,3,7372,1,1,3,0,841,0,1
200.0,992.4420741902379,6,4924,6,0,6,0,1179,1,1
58.0,972.0,4,8116,0,1,6,0,1179,3,1
18163.0,730.0,6,4240,1,1,6,0,484,2,1
23.0,821.0,2,5841,3,1,6,0,729,1,1
184.0,1217.0,5,6984,6,1,3,0,1179,4,1
722.0,861.0,5,6946,6,1,3,0,208,2,1
65.0,789.0,5,3881,6,1,3,0,385,2,1
264.0,577.0,6,6034,6,1,6,0,1179,4,1
40.0,607.0,6,2571,6,0,3,0,1179,1,1
24.0,92.0,2,8302,8,1,6,0,887,1,1
70.0,151.0,4,911,5,1,6,0,1111,2,1
450.0,1735.0,5,923,6,1,6,0,750,2,1
139.0,2130.0,1,5155,6,0,3,0,68,1,1
31.0,122.0,3,1801,6,1,3,0,385,2,1
38.0,1052.0,5,5820,6,1,3,0,1179,0,1
50.0,2192.0,2,7749,6,0,3,0,1179,1,1
18.0,759.0,1,5725,6,1,6,0,208,2,1
40.0,566.0,3,3951,6,0,3,0,788,1,1
19.0,1157.0,1,459,6,0,3,0,837,1,1
56.0,183.0,1,3544,6,1,3,2,1179,0,1
600.0,344.0,5,6755,5,1,8,1,590,4,1
40.0,202.0,3,106,6,1,3,0,596,0,1
187.0,1096.0,5,6176,8,0,6,0,1179,3,1
32.0,60.0,1,2124,6,1,3,0,1179,0,1
22.0,1938.0,1,5155,6,1,6,0,68,1,1
21.0,992.4420741902379,2,5811,0,1,6,0,1179,0,1
417.0,738.0,6,6755,3,1,6,1,1179,1,1
120.0,183.0,5,3093,5,1,3,0,1179,2,1
60.0,3014.0,1,2397,0,1,5,1,941,3,1
154.0,339.0,5,8038,6,1,3,0,1179,1,1
90.0,669.0,4,6691,6,1,6,0,1179,2,1
39.0,2740.0,1,3305,1,0,6,0,208,1,1
60.0,992.4420741902379,5,574,6,1,3,0,837,4,1
24.0,914.0,4,7550,3,1,6,0,1179,3,1
195.0,1491.0,5,7962,0,1,1,0,1077,3,1
181.0,1078.0,3,496,1,1,6,0,1179,1,1
23.0,426.0,3,4122,6,1,3,0,208,2,1
24.0,992.4420741902379,1,3544,6,1,3,2,1179,3,1
140.0,792.0,6,6390,6,1,6,0,1179,1,1
64.0,394.0,6,7669,9,1,6,0,1179,1,1
58.0,669.0,3,3244,6,1,3,0,790,0,1
24.0,61.0,1,3544,6,1,3,0,1179,0,1
11.0,1035.0,3,4104,6,1,3,0,705,3,1
1103.0,1096.0,6,1427,3,1,6,0,1179,3,1
47.0,791.0,1,3544,6,1,3,0,1179,0,1
26.0,161.0,1,3587,6,1,3,0,1179,0,1
80.0,1004.0,6,206,6,1,6,0,1179,1,1
116.0,151.0,3,5582,6,1,3,0,1179,0,1
60.0,1371.0,4,5737,6,1,6,1,1179,2,1
80.0,61.0,5,6067,6,0,3,0,259,1,1
12.0,61.0,1,1707,6,1,6,0,1179,1,1
25.0,953.0,1,633,6,0,6,0,1179,1,1
141.0,992.4420741902379,3,6979,6,1,3,0,385,0,1
51.0,882.0,3,548,6,1,5,0,208,2,1
35.0,974.0,3,5112,6,0,3,0,208,1,1
38.0,945.0,5,6535,6,1,3,1,665,3,1
75.0,1157.0,0,7474,0,1,6,0,841,4,1
23.0,1447.0,1,7129,6,0,3,0,424,1,1
30.0,1006.0,1,2779,5,1,5,0,208,2,1
373.0,162.0,6,4251,1,0,7,0,432,1,1
70.0,1371.0,6,5129,6,1,6,0,1179,1,1
332.0,487.0,3,2432,6,1,3,0,68,0,1
96.0,212.0,1,1799,6,1,3,2,1101,4,1
162.0,2932.0,6,3644,6,1,3,0,1179,1,1
29.0,992.4420741902379,2,3434,6,1,5,0,331,1,1
126.0,992.4420741902379,3,5207,6,1,3,0,1179,0,1
400.0,3471.0,6,6980,6,1,6,0,1120,1,1
40.0,150.0,1,3544,6,1,3,2,1179,1,1
1011.0,2344.0,6,5682,6,1,6,0,1111,1,1
80.0,454.0,6,1051,6,1,3,0,68,1,1
53.0,1277.0,1,6707,0,0,5,1,537,1,1
32.0,639.0,3,3789,1,1,3,0,385,2,1
80.0,731.0,3,1596,6,1,6,0,1179,2,1
33.0,822.0,3,2866,6,1,3,2,208,4,1
20.0,2116.0,3,7069,1,1,6,0,1179,1,1
30.0,61.0,6,3870,6,0,6,0,1077,1,1
160.0,992.4420741902379,3,2633,6,1,3,0,1179,0,1
346.0,547.0,5,7322,6,1,3,0,1179,0,1
567.0,1238.0,5,2138,6,1,3,1,68,1,1
26.0,913.0,3,2528,6,0,6,0,706,1,1
60.0,1065.0,3,5207,6,1,6,0,208,0,1
60.0,62.0,2,4240,1,1,3,0,1110,3,1
43.0,992.4420741902379,6,6916,6,0,3,2,1179,1,1
32.0,736.0,6,4227,6,1,6,1,1179,1,1
306.0,941.0,5,3193,6,1,3,0,1179,2,1
66.0,370.0,2,2264,6,1,3,0,1179,1,1
40.0,700.0,3,7663,6,1,3,0,69,4,1
716.0,578.0,5,577,6,1,3,0,1179,2,1
57.0,730.0,3,3674,6,0,3,0,533,1,1
48.0,73.0,1,6979,6,1,3,0,705,1,1
412.0,945.0,5,4913,6,1,3,0,913,2,1
122.0,1612.0,3,1649,6,1,6,0,728,1,1
845.0,1172.0,5,4240,1,1,3,0,1179,1,1
91.0,1310.0,3,2442,1,1,3,0,208,3,1
244.0,182.0,5,7461,6,1,3,0,1179,3,1
394.0,610.0,2,4240,1,1,3,0,69,1,1
310.0,791.0,5,4226,9,1,6,1,1179,1,1
37.0,1158.0,6,2170,6,1,6,0,1179,2,1
60.0,2435.0,5,5350,6,1,3,0,1179,0,1
40.0,30.0,1,6911,6,0,3,0,1179,1,1
199.0,843.0,2,1379,6,1,6,0,208,4,1
24.0,214.0,1,3412,6,0,3,0,208,1,1
1010.0,2008.0,5,7644,6,1,6,0,1076,1,1
308.0,1066.0,5,1333,8,1,6,0,1179,1,1
538.0,1384.0,1,4924,1,1,8,0,705,0,1
40.0,3256.0,5,2888,9,1,6,0,1179,1,1
42.0,790.0,1,3755,1,1,3,0,208,3,1
300.0,243.0,5,6947,6,1,3,0,1179,3,1
80.0,274.0,1,3572,6,1,6,2,1179,4,1
20.0,90.0,6,3592,6,1,3,0,706,3,1
105.0,273.0,6,2428,3,1,3,0,93,1,1
96.0,59.0,6,1514,6,1,6,0,569,0,1
35.0,1461.0,3,4623,6,0,5,0,30,1,1
60.0,30.0,5,2021,6,1,3,0,1147,0,1
600.0,1856.0,5,7965,6,0,3,1,837,1,1
153.0,2314.0,3,1238,1,1,3,0,68,1,1
38.0,135.0,6,5709,6,1,6,0,318,4,1
194.0,687.0,3,7355,6,1,3,0,1179,2,1
73.0,1096.0,1,2390,6,1,5,0,837,2,1
153.0,1489.0,4,978,6,1,6,0,448,1,1
97.0,215.0,6,7638,9,0,6,0,1053,0,1
560.0,992.4420741902379,5,5314,6,1,4,0,742,1,1
82.0,1085.0,5,124,9,1,3,0,1179,1,1
67.0,2619.0,3,5523,6,1,3,0,742,0,1
143.0,1341.0,5,4377,8,1,6,0,788,0,1
632.0,343.0,6,4240,1,1,7,0,961,2,1
70.0,2161.0,6,5953,1,1,6,0,792,4,1
136.0,1186.0,5,6533,6,1,3,1,1179,1,1
245.0,2447.0,3,433,1,1,3,0,68,1,1
407.0,2465.0,3,8232,6,1,5,0,208,1,1
30.0,854.0,3,5684,6,0,3,0,385,1,1
58.0,404.0,1,3544,6,1,3,0,1013,1,1
216.0,911.0,3,2845,6,1,3,0,1179,0,1
32.0,1673.0,1,2521,6,0,6,0,1179,1,1
120.0,609.0,5,5811,5,1,6,0,1179,2,1
1649.0,396.0,5,108,6,1,3,0,30,2,1
244.0,1046.0,6,5064,1,1,6,0,34,0,1
63.0,455.0,1,4928,1,1,6,0,1179,2,1
48.0,100.0,5,2425,3,1,3,0,1179,1,1
1974.0,793.0,5,2659,1,1,3,0,30,2,1
87.0,3177.0,5,2414,8,1,5,0,30,0,1
108.0,3873.0,3,1538,1,1,5,0,30,1,1
29.0,577.0,3,5041,6,0,3,0,68,1,1
30.0,992.4420741902379,1,3544,6,1,3,2,1179,1,1
53.0,1491.0,6,6691,9,1,6,0,1179,3,1
130.0,1765.0,3,1238,6,1,6,1,1179,1,1
448.0,2223.0,3,8012,0,1,5,0,729,1,1
20.0,184.0,1,8376,6,1,3,0,208,1,1
40.0,881.0,3,4564,6,0,3,0,30,1,1
100.0,153.0,1,6411,6,1,3,2,1179,1,1
750.0,395.0,5,890,6,1,3,0,1179,0,1
20.0,1369.0,3,4783,6,0,3,0,1149,1,1
368.0,91.0,5,3815,1,1,3,0,1179,0,1
79.0,2708.0,5,3220,3,1,6,0,912,3,1
250.0,1035.0,6,2315,6,1,6,0,1179,1,1
16.0,2554.0,2,7599,6,1,6,0,1179,1,1
45.0,547.0,3,2845,6,0,3,0,69,1,1
22.0,1266.0,5,1657,6,1,6,0,286,1,1
215.0,1520.0,3,1728,6,1,3,0,208,1,1
310.8711580908859,304.0,6,5763,6,1,6,0,1179,0,1
30.0,1551.0,0,1238,9,0,3,1,792,1,1
87.0,1187.0,2,6349,3,1,6,0,1179,4,1
10.0,215.0,6,1799,6,1,3,0,59,0,1
99.0,992.4420741902379,5,6979,6,1,3,0,385,0,1
26.0,1216.0,3,4913,6,1,6,0,1179,4,1
40.0,356.0,1,3544,6,1,3,2,1179,0,1
141.0,642.0,4,1728,6,1,3,0,1179,1,1
47.0,226.0,3,890,6,1,3,0,286,0,1
40.0,92.0,1,4277,6,1,3,0,1179,4,1
12.0,973.0,3,5360,6,1,8,0,699,2,1
350.0,2891.0,5,211,9,1,3,0,1179,1,1
16.0,700.0,5,2426,0,0,6,0,533,1,1
136.0,1977.0,5,4095,6,1,3,0,208,1,1
165.0,881.0,3,5737,1,1,3,0,208,1,1
35.0,2538.0,1,19,6,0,5,0,705,1,1
48.0,992.4420741902379,1,3548,6,1,3,0,1077,0,1
142.0,2744.0,3,8440,6,1,3,0,208,2,1
30.0,1157.0,6,890,6,1,6,0,1179,2,1
60.0,992.4420741902379,3,2471,6,1,3,0,26,2,1
83.0,1372.0,6,543,6,1,6,0,1030,2,1
127.0,3432.0,2,7163,6,1,5,0,208,1,1
38.0,2130.0,1,5112,6,0,6,1,1179,1,1
52.0,518.0,6,1777,1,1,3,0,208,4,1
40.0,92.0,6,4549,6,1,6,0,1179,4,1
34.0,992.4420741902379,1,1108,6,1,3,0,1179,1,1
4401.0,1716.0,5,2443,6,1,6,0,30,0,1
46.0,1339.0,6,3873,0,1,6,0,792,0,1
52.0,1895.0,5,5472,6,1,6,0,533,1,1
42.0,1522.0,2,4783,6,0,5,0,208,1,1
10.0,60.0,6,121,6,1,6,0,1179,1,1
596.0,1244.0,5,401,6,1,3,0,448,2,1
56.0,2235.0,3,4628,1,0,8,0,109,1,1
87.0,1217.0,3,5345,6,1,6,0,1179,4,1
310.8711580908859,1065.0,3,6911,6,0,1,2,705,1,1
80.0,245.0,3,613,6,1,3,0,68,0,1
24.0,218.0,1,1808,6,1,3,0,646,1,1
2761.0,1338.0,0,2000,0,1,5,0,847,1,1
32.0,386.0,1,8465,1,0,5,0,705,1,1
30.0,31.0,1,3544,6,1,3,2,1179,1,1
357.0,425.0,5,3077,6,0,3,0,175,1,1
10.0,822.0,3,315,8,1,5,2,1077,0,1
40.0,95.0,1,3587,6,1,3,0,208,2,1
46.0,1673.0,5,1238,6,1,6,1,1179,1,1
20.0,2099.0,6,4042,6,1,6,2,699,2,1
72.0,992.4420741902379,1,3544,6,1,3,0,788,0,1
491.0,373.0,5,2241,6,1,3,0,69,2,1
1142.0,1584.0,1,8650,0,0,1,0,729,1,1
120.0,992.4420741902379,6,8460,6,1,6,0,1179,0,1
41.0,967.0,3,5000,6,0,3,0,494,1,1
231.0,335.0,3,6524,6,1,3,0,1134,3,1
20.0,1887.0,5,3720,6,0,3,0,286,1,1
24.0,336.0,2,517,6,0,6,0,1179,1,1
35.0,822.0,1,1928,6,1,5,0,1077,2,1
20.0,1956.0,3,3325,6,0,3,0,1077,1,1
269.0,643.0,3,7355,6,1,3,0,30,4,1
141.0,2836.0,4,7809,6,1,3,0,68,2,1
18.0,1888.0,2,7969,0,1,5,0,69,1,1
68.0,1961.0,6,5240,6,1,5,0,587,0,1
301.0,151.0,6,3755,1,0,3,0,109,1,1
154.0,1619.0,3,1019,6,1,6,1,961,1,1
655.0,992.4420741902379,5,1238,6,0,3,1,1179,1,1
16.0,518.0,1,7767,6,0,3,0,1110,1,1
44.0,669.0,3,8305,0,1,6,0,1179,1,1
16.0,202.0,1,7577,6,0,3,0,385,1,1
156.0,731.0,6,8758,8,1,6,0,961,1,1
150.0,2329.0,4,7969,3,1,6,0,814,2,1
12.0,545.0,3,1316,6,1,3,0,1179,3,1
77.0,396.0,3,171,6,1,3,0,208,3,1
37.0,1057.0,1,484,6,0,3,0,68,1,1
68.0,4126.0,3,237,6,0,3,0,1077,1,1
12.0,61.0,1,6067,6,1,6,2,1179,0,1
60.0,173.0,1,3544,6,1,3,0,68,0,1
300.0,1119.0,6,7355,6,1,3,0,1179,1,1
427.0,1997.0,5,7839,6,1,3,0,30,1,1
392.0,1745.0,5,7779,6,1,3,0,68,0,1
24.0,365.0,2,6484,1,1,3,0,705,1,1
82.0,1067.0,6,2978,1,1,3,0,30,2,1
900.0,1886.0,5,7985,6,1,6,1,509,1,1
1013.0,344.0,3,4211,1,1,3,0,68,2,1
27.0,146.0,1,3583,6,1,3,2,1179,0,1
310.8711580908859,1035.0,4,1270,6,1,6,0,175,0,1
56.0,1185.0,5,8140,6,1,6,0,1179,0,1
194.0,1120.0,3,5412,6,1,6,0,1179,2,1
188.0,822.0,5,8398,3,0,3,0,208,1,1
218.0,1218.0,3,5684,6,1,3,0,810,1,1
597.0,2618.0,6,8490,9,1,6,1,30,1,1
58.0,306.0,3,6945,6,1,3,0,810,4,1
100.0,1618.0,3,3934,6,1,3,0,1179,2,1
644.0,992.4420741902379,5,6979,6,1,3,0,30,0,1
18.0,1431.0,5,3217,6,1,6,0,1077,0,1
979.0,251.0,5,1572,9,1,3,1,569,3,1
350.0,485.0,3,2457,6,1,3,0,1179,2,1
50.0,259.0,1,1436,6,0,3,0,385,1,1
100.0,1096.0,5,890,6,1,6,0,1179,0,1
45.0,639.0,5,6979,6,1,3,0,1179,2,1
57.0,1704.0,3,2640,6,1,5,0,810,1,1
18.0,30.0,1,7440,6,1,3,2,1162,1,1
71.0,1127.0,3,7585,6,1,3,0,788,0,1
581.0,1280.0,4,3633,3,1,3,0,742,0,1
128.0,365.0,6,3732,3,1,3,0,1179,3,1
310.8711580908859,883.0,1,5511,6,0,3,0,68,1,1
2194.0,699.0,6,245,6,1,6,0,55,3,1
14.0,973.0,3,5970,0,1,6,0,1053,0,1
79.0,1096.0,3,611,0,1,6,0,1110,1,1
570.0,1004.0,6,4226,6,1,6,1,1179,1,1
60.0,1491.0,6,1116,6,0,6,0,1179,1,1
48.0,395.0,3,1504,1,1,3,0,841,4,1
170.0,242.0,5,8671,6,1,7,1,1179,4,1
44.0,639.0,3,375,6,1,3,0,1179,1,1
90.0,915.0,3,581,1,1,3,0,220,0,1
41.0,116.0,1,7474,6,1,3,0,732,3,1
215.0,591.0,3,5966,6,1,3,0,1179,4,1
20.0,1552.0,3,3434,6,0,1,0,69,1,1
227.0,317.0,3,6945,6,1,3,0,208,0,1
30.0,458.0,6,2629,6,0,6,0,747,1,1
147.0,1097.0,5,7256,5,1,8,0,724,3,1
105.0,671.0,3,1528,6,1,3,0,208,0,1
118.0,609.0,3,890,6,1,3,0,208,2,1
160.0,792.0,6,5811,0,1,6,0,841,4,1
373.0,640.0,5,124,6,1,3,0,792,2,1
805.0,425.0,5,6690,6,1,3,0,1179,0,1
136.0,992.4420741902379,5,8375,6,0,3,0,1179,1,1
43.0,365.0,5,253,6,1,6,0,1179,0,1
48.0,208.0,1,253,6,1,3,0,1179,2,1
173.0,729.0,6,8041,6,1,6,0,747,3,1
161.0,578.0,5,4255,6,1,3,0,1179,2,1
20.0,30.0,1,3592,6,1,3,2,385,0,1
30.0,2253.0,3,6874,6,0,6,0,546,1,1
110.0,89.0,3,2629,6,1,3,0,1179,0,1
310.8711580908859,992.4420741902379,3,6067,6,0,3,0,69,1,1
1976.0,1004.0,6,2428,6,1,3,0,30,1,1
71.0,791.0,4,807,3,1,3,0,1179,0,1
2877.0,2695.0,5,7355,6,1,3,0,68,2,1
13.0,1188.0,3,1928,6,1,5,0,881,4,1
347.0,913.0,5,2053,6,1,3,0,1179,4,1
30.0,1126.0,3,8375,6,1,6,0,1179,0,1
240.0,1067.0,5,620,6,1,5,0,208,1,1
26.0,30.0,1,3544,6,1,3,0,810,1,1
30.0,31.0,2,8736,6,1,6,0,683,3,1
15.0,992.4420741902379,1,4022,6,1,3,0,1179,2,1
30.0,822.0,6,1291,6,0,6,0,1179,1,1
20.0,699.0,6,1758,6,1,6,0,1179,0,1
6.0,511.0,1,876,6,0,6,0,1179,1,1
2349.0,1003.0,6,4240,1,1,5,0,729,0,1
60.0,883.0,6,7698,6,1,6,0,837,1,1
214.0,105.0,6,6979,6,1,3,0,68,1,1
79.0,577.0,3,6701,6,1,3,0,520,0,1
56.0,2070.0,5,633,6,1,6,0,569,1,1
19.0,1554.0,5,2344,6,1,6,0,175,2,1
104.0,639.0,1,8549,6,1,6,1,208,0,1
41.0,988.0,1,7355,6,1,3,0,385,0,1
20.0,1553.0,1,4712,6,0,6,0,448,1,1
64.0,1769.0,1,5511,6,0,3,0,1179,1,1
750.0,516.0,6,1156,6,1,6,0,1179,2,1
167.0,821.0,3,2353,6,1,3,0,26,0,1
19.0,1096.0,1,7763,6,0,3,0,1179,1,1
126.0,365.0,5,4062,6,1,3,1,1179,0,1
15.0,184.0,6,3544,6,1,3,0,1179,4,1
70.0,455.0,5,5973,6,1,6,0,1179,2,1
30.0,1188.0,3,1728,6,0,3,0,1179,1,1
693.0,882.0,6,4492,6,1,3,0,1179,1,1
20.0,1979.0,2,5041,1,1,6,0,422,1,1
35.0,62.0,1,3592,6,1,3,0,439,4,1
34.0,62.0,1,2912,6,0,3,2,1179,1,1
47.0,4837.0,2,4783,6,0,5,0,208,1,1
20.0,1004.0,2,5129,1,1,6,0,448,1,1
24.0,214.0,3,1419,6,0,3,0,790,1,1
20.0,424.0,6,517,8,1,7,0,1053,2,1
109.0,1869.0,2,6480,6,1,3,0,286,1,1
256.0,458.0,5,5955,6,1,3,0,385,2,1
6.0,1004.0,3,3181,6,1,6,0,1179,1,1
494.0,1492.0,5,1238,6,1,3,1,1179,1,1
21.0,59.0,1,6770,6,1,3,1,1179,4,1
745.0,393.0,5,8737,1,1,3,0,1179,1,1
310.8711580908859,992.4420741902379,5,1784,6,1,3,0,1179,1,1
36.0,282.0,1,3424,6,1,3,1,1179,0,1
219.0,393.0,6,890,6,1,6,0,208,2,1
330.0,1065.0,3,3607,3,1,1,0,385,1,1
32.0,1552.0,3,1557,3,1,8,0,841,3,1
1499.0,188.0,5,5215,6,1,3,0,30,4,1
17.0,853.0,3,3644,6,1,3,0,1179,1,1
667.0,1127.0,5,7472,6,1,3,0,208,2,1
27.0,639.0,3,3966,9,1,6,0,841,3,1
64.0,853.0,2,3673,6,1,6,0,841,3,1
126.0,1581.0,3,7736,0,1,5,0,792,4,1
12.0,31.0,1,8376,6,1,3,2,1179,4,1
125.0,1400.0,5,5207,1,1,3,0,68,4,1
517.0,1445.0,5,5737,6,1,3,0,1179,2,1
2887.0,4840.0,5,1256,6,1,3,1,1179,1,1
1820.0,1727.0,5,862,6,1,3,0,30,0,1
570.0,852.0,6,5076,6,1,3,1,1179,2,1
94.0,214.0,3,6587,6,1,3,0,810,2,1
213.0,396.0,5,1808,6,1,3,0,30,2,1
312.0,2130.0,2,7355,1,1,3,0,208,2,1
90.0,580.0,5,3064,6,1,6,1,1179,3,1
222.0,1675.0,4,912,6,1,3,1,208,0,1
313.0,574.0,5,8376,6,1,3,0,1179,0,1
53.0,488.0,3,1869,0,1,5,0,941,1,1
8.0,609.0,3,5934,6,1,5,0,705,0,1
50.0,264.0,1,988,8,1,5,0,1077,0,1
17.0,1887.0,2,5368,6,0,4,2,331,1,1
24.0,264.0,3,722,6,1,6,0,1179,0,1
160.0,92.0,3,7564,8,1,6,0,1179,1,1
20.0,40.0,1,3592,6,1,3,0,1179,1,1
25.0,91.0,1,5811,6,1,3,1,913,2,1
166.0,1045.0,3,2264,6,1,6,0,208,2,1
30.0,1196.0,2,5509,10,0,6,2,1179,1,1
48.0,2221.0,3,7774,6,1,6,0,742,0,1
240.0,2223.0,5,209,6,1,6,0,199,3,1
15.0,426.0,6,1095,6,0,3,0,706,1,1
452.0,4169.0,6,2390,0,1,5,0,533,3,1
22.0,408.0,1,7474,6,0,3,2,705,1,1
213.0,670.0,5,7794,6,1,3,0,30,0,1
1389.0,2254.0,5,1553,6,1,5,0,208,1,1
32.0,399.0,3,6176,2,1,3,0,790,2,1
44.0,122.0,1,3544,6,1,3,2,1179,1,1
653.0,992.4420741902379,5,6979,6,1,3,0,30,0,1
1405.0,761.0,5,2443,6,1,3,0,30,0,1
60.0,181.0,3,6979,6,1,3,0,1179,0,1
64.0,108.0,3,1251,8,1,6,1,1179,1,1
41.0,1249.0,1,8446,6,0,5,0,810,1,1
60.0,335.0,3,8376,6,1,3,0,1179,0,1
52.0,992.4420741902379,5,3544,6,0,3,1,1179,1,1
413.0,1945.0,5,3780,1,1,3,0,1179,4,1
60.0,700.0,6,4350,3,1,6,0,1025,3,1
160.0,3228.0,6,2781,6,1,3,0,1179,2,1
672.0,1308.0,5,912,6,1,3,0,30,4,1
22.0,579.0,1,2622,6,1,6,0,1179,0,1
27.0,1308.0,3,7705,6,1,5,0,881,2,1
176.0,426.0,6,8376,6,1,3,0,533,1,1
64.0,31.0,1,3544,6,1,3,0,385,1,1
3118.0,1146.0,5,2443,6,1,3,0,788,2,1
49.0,822.0,5,2425,6,1,3,0,742,0,1
75.0,48.0,5,5207,6,0,3,0,1179,1,1
91.0,791.0,3,3915,1,1,3,0,1179,2,1
50.0,458.0,3,3428,6,1,6,0,1179,0,1
24.0,992.4420741902379,1,3544,6,1,3,2,1179,1,1
21.0,617.0,0,6172,3,1,6,0,706,3,1
150.0,243.0,0,1128,8,1,6,0,1179,3,1
117.0,485.0,6,5887,6,0,3,0,1179,1,1
80.0,518.0,6,2642,6,0,6,0,1179,1,1
205.0,212.0,5,147,6,1,3,0,1179,2,1
390.0,1006.0,5,5330,6,1,6,0,66,1,1
319.0,881.0,6,1869,8,1,3,0,1179,2,1
40.0,304.0,3,234,6,0,3,0,208,1,1
13.0,0.0,1,3544,6,1,5,0,1077,1,1
24.0,19.0,1,5206,6,1,3,0,788,1,1
