enrollment,enrollment_type,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
56.0,ACTUAL,457.0,1,3498,6,0,6,1,731,1,1
63.0,ACTUAL,61.0,1,7463,1,1,3,0,1191,3,1
75.0,ACTUAL,3051.0,1,5547,6,2,3,0,1191,1,1
5.0,ACTUAL,62.0,6,113,6,2,3,2,1115,1,1
380.0,ACTUAL,610.0,6,303,6,0,6,0,1191,3,1
60.0,ACTUAL,700.0,3,6299,6,1,6,0,592,1,1
167.0,ACTUAL,396.0,3,2785,6,1,3,0,208,4,1
20.0,ACTUAL,151.0,6,140,6,2,3,0,600,1,1
3575.0,ACTUAL,1550.0,3,9576,1,1,6,0,1191,2,1
177.0,ACTUAL,1278.0,3,3248,6,1,3,0,74,0,1
15.0,ACTUAL,1705.0,3,3393,6,2,6,0,1142,1,1
202.0,ACTUAL,90.0,4,2990,6,1,3,0,687,2,1
58.0,ACTUAL,926.0,3,2517,6,1,3,0,1155,2,1
45.0,ACTUAL,1005.0,1,4101,8,1,5,0,701,0,1
61.0,ACTUAL,365.0,3,9612,6,1,3,0,1191,0,1
2.0,,30.0,3,4287,6,0,5,2,1080,1,1
50.0,ACTUAL,731.0,5,5624,6,0,3,0,255,1,1
258.1383630528429,ESTIMATED,914.0,1,2811,9,0,6,0,1191,1,1
56.0,ACTUAL,280.0,1,4056,6,1,3,0,1159,0,1
54.0,ACTUAL,2741.0,3,8254,6,2,3,0,1191,1,1
30.0,ACTUAL,1006.0,6,9860,3,1,3,0,388,3,1
1019.0,ACTUAL,701.0,5,2785,6,1,3,0,208,1,1
105.0,ACTUAL,882.0,3,9273,1,1,3,0,208,2,1
24.0,ACTUAL,549.0,6,2958,6,0,6,2,1142,1,1
14.0,ACTUAL,1581.0,1,3477,6,1,5,1,1139,3,1
80.0,ACTUAL,184.0,6,834,6,1,6,0,1191,2,1
17.0,ACTUAL,1280.0,6,698,6,2,3,0,701,1,1
300.0,ACTUAL,1067.0,5,2478,6,1,6,0,1191,0,1
258.1383630528429,ESTIMATED,30.0,1,3394,6,1,3,0,1191,0,1
129.0,ACTUAL,2495.0,6,7424,6,2,3,0,782,1,1
40.0,ACTUAL,1065.0,5,7272,9,1,6,0,1191,1,1
1310.0,ACTUAL,4475.0,5,5473,8,2,5,0,37,1,1
45.0,ACTUAL,92.0,1,765,6,1,3,2,589,0,1
1381.0,ACTUAL,823.0,5,6750,6,1,3,0,37,3,1
78.0,ACTUAL,516.0,3,632,6,1,3,0,208,2,1
40.0,ACTUAL,715.0,5,1055,6,2,3,0,28,1,1
19.0,ACTUAL,578.0,1,4457,8,2,6,0,782,1,1
21.0,ACTUAL,250.0,1,1060,6,2,3,0,1191,1,1
300.0,ACTUAL,121.0,4,1053,5,1,6,0,1191,3,1
71.0,ACTUAL,5113.0,3,5538,1,2,5,0,37,1,1
100.0,ESTIMATED,639.0,3,6918,6,1,3,1,1191,0,1
28.0,ACTUAL,608.0,2,7887,6,2,3,2,1191,1,1
104.0,ACTUAL,287.0,3,10009,6,1,3,0,1191,0,1
219.0,ACTUAL,304.0,5,7000,6,1,3,0,208,2,1
107.0,ACTUAL,2028.0,5,9010,10,1,6,0,74,1,1
15.0,ACTUAL,1734.0,3,4501,6,2,6,0,1191,1,1
12.0,ACTUAL,43.0,1,9398,6,1,3,0,818,1,1
7.0,ACTUAL,960.0,3,5780,6,2,3,0,776,1,1
495.0,ACTUAL,518.0,5,3283,6,1,3,2,37,2,1
65.0,ACTUAL,183.0,1,4092,6,1,3,2,1191,4,1
80.0,ACTUAL,396.0,6,307,6,1,6,0,1191,2,1
191.0,ACTUAL,1035.0,4,2563,6,1,3,0,1191,2,1
404.0,ACTUAL,187.0,5,1918,6,1,3,1,74,2,1
15.0,ACTUAL,1492.0,3,6346,1,0,6,0,767,1,1
333.0,ACTUAL,1826.0,2,5825,0,1,5,0,1191,1,1
372.0,ACTUAL,396.0,5,4518,6,1,3,0,1191,0,1
8.0,ACTUAL,1247.0,5,7998,9,1,6,0,1191,1,1
51.0,ACTUAL,274.0,5,4560,6,2,3,0,580,1,1
31.0,ACTUAL,3073.0,6,8564,6,1,5,0,208,3,1
100.0,ACTUAL,184.0,5,6861,6,1,8,0,602,4,1
2341.0,ACTUAL,1887.0,6,2517,3,1,6,0,460,1,1
90.0,ACTUAL,28.0,6,5453,8,2,6,0,1191,1,1
40.0,,1461.0,6,1326,6,1,5,0,782,0,1
23.0,ACTUAL,425.0,3,3953,6,0,3,0,1191,1,1
1902.0,ACTUAL,879.0,5,1574,6,1,3,0,37,2,1
40.0,ACTUAL,356.0,1,4994,6,1,8,0,424,4,1
38.0,ACTUAL,1581.0,1,9613,6,0,5,0,733,3,1
62.0,ACTUAL,1076.9030855527424,3,4287,6,1,3,0,208,2,1
100.0,,1338.0,3,1362,9,0,1,0,421,1,1
327.0,,1076.9030855527424,5,2739,6,1,3,0,1191,0,1
20.0,ESTIMATED,92.0,1,4101,6,2,3,0,1191,1,1
93.0,ACTUAL,2068.0,1,6183,0,1,6,1,841,3,1
35.0,ACTUAL,1157.0,1,8909,0,0,6,0,286,1,1
100.0,,214.0,5,3255,6,0,3,0,1191,1,1
75.0,,183.0,6,7753,1,0,3,0,850,1,1
50.0,ACTUAL,1314.0,3,749,6,1,6,0,773,4,1
575.0,ACTUAL,61.0,5,8599,6,1,3,0,1191,0,1
514.0,ACTUAL,1843.0,5,237,6,1,5,0,37,0,1
81.0,ACTUAL,1280.0,1,5865,6,2,3,0,1191,1,1
150.0,,1076.9030855527424,3,9487,6,2,5,0,208,0,1
33.0,ACTUAL,577.0,6,1089,6,2,6,0,701,1,1
20.0,ACTUAL,59.0,1,4056,6,1,3,2,500,2,1
10.0,ACTUAL,122.0,3,6976,8,2,5,0,731,3,1
124.0,ACTUAL,853.0,3,7822,6,1,3,0,824,0,1
17.0,ACTUAL,730.0,3,6970,6,1,6,0,1191,2,1
296.0,ACTUAL,2625.0,4,5473,6,1,4,0,1191,4,1
21.0,ACTUAL,1461.0,3,8645,6,1,6,0,1107,1,1
16.0,ACTUAL,30.0,1,4056,6,1,3,0,773,1,1
107.0,ACTUAL,1249.0,3,6409,6,0,3,0,37,1,1
40.0,ACTUAL,0.0,1,4056,6,1,3,0,1080,1,1
258.1383630528429,ESTIMATED,1076.9030855527424,2,5780,1,1,3,0,1191,1,1
18.0,ACTUAL,639.0,6,9613,6,1,6,0,1079,2,1
154.0,ACTUAL,1491.0,3,7885,6,1,3,2,1079,1,1
220.0,ACTUAL,639.0,2,7467,1,1,1,0,1151,3,1
35.0,ACTUAL,2040.0,1,1341,1,2,5,0,775,1,1
15.0,ACTUAL,1887.0,1,5865,1,2,6,1,733,1,1
20.0,ACTUAL,546.0,3,8936,6,1,6,0,208,2,1
94.0,ACTUAL,1887.0,6,4353,6,1,6,0,151,1,1
66.0,ACTUAL,578.0,5,5819,6,1,6,1,1191,0,1
12.0,ACTUAL,273.0,1,4056,6,1,6,0,1191,3,1
6.0,ACTUAL,697.0,1,6109,6,2,3,2,208,1,1
35.0,ACTUAL,2590.0,5,4578,6,1,3,0,421,0,1
30.0,ACTUAL,55.0,3,2715,6,1,3,0,736,3,1
5.0,ACTUAL,2382.0,1,1817,1,2,6,0,731,1,1
73.0,ACTUAL,411.0,1,3937,6,1,1,1,877,4,1
770.0,ACTUAL,1201.0,5,4518,1,2,3,0,37,1,1
94.0,ESTIMATED,1280.0,4,4381,9,1,4,0,1191,1,1
215.0,ACTUAL,2554.0,6,6346,6,0,3,0,75,1,1
16.0,ESTIMATED,638.0,2,6129,6,2,3,0,1191,1,1
3.0,ACTUAL,1249.0,1,5728,6,2,3,0,421,1,1
122.0,ACTUAL,1068.0,6,4902,6,1,3,0,1191,2,1
31.0,ACTUAL,1096.0,3,6137,0,1,6,0,1191,0,1
891.0,ACTUAL,700.0,5,4550,6,2,3,0,37,1,1
604.0,ACTUAL,125.0,5,8848,3,2,3,0,208,0,1
205.0,ACTUAL,2718.0,5,6218,6,1,3,0,1080,1,1
117.0,ACTUAL,1370.0,3,2340,6,1,3,0,1079,2,1
56.0,ACTUAL,1044.0,1,584,1,2,3,0,208,1,1
32.0,ACTUAL,1057.0,3,5538,6,2,3,0,1191,1,1
61.0,ACTUAL,516.0,6,8052,6,1,3,0,1191,4,1
64.0,ACTUAL,379.0,3,7959,6,1,3,0,778,2,1
55.0,ACTUAL,261.0,1,8564,6,1,3,0,1191,0,1
49.0,ACTUAL,396.0,3,3179,6,1,3,0,41,2,1
7.0,ACTUAL,397.0,3,3248,6,2,3,0,75,1,1
50.0,ACTUAL,883.0,6,4410,6,1,6,0,1191,3,1
37.0,ACTUAL,2771.0,3,7030,6,2,6,0,1191,1,1
58.0,ACTUAL,151.0,6,1303,9,2,6,0,1191,1,1
80.0,ACTUAL,1277.0,5,9859,9,1,6,0,720,1,1
36.0,ACTUAL,398.0,1,7092,6,1,6,0,818,1,1
236.0,ACTUAL,639.0,5,1228,6,1,3,0,1191,2,1
38.0,ACTUAL,303.0,1,9576,1,1,6,0,661,2,1
342.0,ACTUAL,393.0,3,8808,6,1,3,0,37,0,1
602.0,ACTUAL,1065.0,5,460,6,1,3,0,37,4,1
15.0,,1076.9030855527424,1,3947,6,2,5,0,702,1,1
38.0,ACTUAL,2890.0,1,4101,8,0,5,0,804,1,1
150.0,,1124.0,5,1005,3,0,8,0,1191,1,1
44.0,ESTIMATED,334.0,5,1096,6,1,3,0,1191,0,1
106.0,ACTUAL,1187.0,5,8048,5,1,6,0,178,2,1
1900.0,,761.0,6,1060,6,1,3,0,1191,1,1
80.0,ACTUAL,2529.0,3,4037,6,1,3,0,877,1,1
23.0,ESTIMATED,1157.0,4,1853,6,0,6,0,1191,1,1
1121.0,ACTUAL,516.0,5,6000,1,1,3,0,37,2,1
65.0,ACTUAL,382.0,0,8550,6,1,6,0,1191,2,1
24.0,ACTUAL,1552.0,1,1950,6,2,5,0,208,1,1
30.0,ACTUAL,120.0,3,4601,6,1,5,0,1080,0,1
38.0,ACTUAL,515.0,5,688,6,1,6,0,1191,2,1
72.0,ACTUAL,2628.0,3,3979,6,0,6,0,534,1,1
108.0,ACTUAL,943.0,6,1895,6,1,3,0,877,2,1
64.0,ACTUAL,1095.0,5,1853,6,1,6,0,1191,0,1
12.0,ACTUAL,430.0,0,3587,6,2,6,0,877,1,1
66.0,ACTUAL,8553.0,1,3933,1,2,5,1,1151,1,1
30.0,ACTUAL,61.0,1,4056,6,1,3,0,589,1,1
24.0,ACTUAL,206.0,1,1114,6,2,3,0,75,1,1
112.0,ACTUAL,1400.0,3,9612,6,1,3,0,154,2,1
30.0,ESTIMATED,1035.0,3,323,0,1,6,0,1191,1,1
25.0,ACTUAL,1869.0,1,5897,6,0,3,0,1191,1,1
580.0,ESTIMATED,1076.9030855527424,6,5624,6,1,3,0,733,0,1
7.0,ACTUAL,1340.0,3,5473,6,1,3,0,208,0,1
159.0,ACTUAL,457.0,3,1093,6,1,3,0,1191,0,1
41.0,ACTUAL,69.0,1,3614,6,1,3,0,1191,3,1
15.0,ACTUAL,455.0,3,2547,6,0,3,0,1191,1,1
213.0,ACTUAL,561.0,3,3179,6,1,3,0,6,2,1
59.0,,365.0,5,8564,6,0,3,0,208,1,1
114.0,ACTUAL,911.0,4,7420,6,1,1,0,1191,1,1
24.0,ACTUAL,61.0,1,4056,5,1,3,0,1191,1,1
97.0,ACTUAL,1369.0,2,3511,0,1,5,0,720,1,1
15.0,ACTUAL,458.0,3,9916,6,1,3,0,1191,1,1
412.0,ACTUAL,404.0,3,2785,6,1,3,0,37,2,1
74.0,ACTUAL,1399.0,3,7885,6,1,3,2,178,1,1
49.0,ACTUAL,2322.0,2,7907,6,1,5,2,701,1,1
30.0,ACTUAL,266.0,1,6927,6,1,3,1,1191,0,1
121.0,ACTUAL,337.0,3,4852,1,1,5,0,1080,4,1
166.0,ACTUAL,762.0,3,5420,6,1,3,0,37,1,1
1142.0,ACTUAL,304.0,5,2137,6,1,3,0,37,2,1
120.0,ACTUAL,440.0,6,9158,6,2,6,0,649,1,1
51.0,ACTUAL,121.0,1,7370,6,1,3,2,208,1,1
114.0,ACTUAL,61.0,1,4585,6,1,3,0,776,1,1
55.0,ACTUAL,2222.0,6,7646,6,1,6,0,1191,0,1
36.0,ACTUAL,205.0,1,3150,6,0,3,1,701,1,1
59.0,ACTUAL,2352.0,2,5884,1,1,5,0,701,1,1
6.0,ACTUAL,1432.0,3,4235,6,2,6,0,720,1,1
12.0,ACTUAL,1512.0,2,660,6,1,1,0,804,4,1
50.0,ACTUAL,2164.0,2,8798,6,1,5,0,731,2,1
101.0,ACTUAL,920.0,6,5176,6,1,6,1,782,2,1
43.0,ACTUAL,1645.0,3,1764,1,1,6,0,421,0,1
10.0,ACTUAL,2157.0,1,5558,6,2,4,0,208,1,1
28.0,ACTUAL,1736.0,3,4278,6,2,5,0,701,1,1
30.0,ACTUAL,1826.0,3,2340,1,0,5,0,804,1,1
8.0,ACTUAL,1550.0,2,5707,1,2,7,0,1191,1,1
70.0,,1643.0,6,8945,6,1,6,0,229,0,1
80.0,,273.0,3,8441,0,1,6,0,1191,0,1
123.0,ACTUAL,365.0,6,6309,6,1,6,0,1191,0,1
40.0,ACTUAL,3349.0,3,5687,1,0,5,0,804,1,1
81.0,ACTUAL,2496.0,3,4128,1,1,6,0,1191,0,1
5.0,ACTUAL,0.0,1,4056,6,0,3,0,702,1,1
140.0,ACTUAL,91.0,3,2723,6,1,8,0,773,0,1
87.0,ACTUAL,1832.0,3,2292,6,1,5,0,208,0,1
285.0,ACTUAL,3106.0,5,1461,6,1,3,1,1191,0,1
30.0,ACTUAL,2161.0,1,584,6,2,6,0,1191,1,1
24.0,ACTUAL,1278.0,1,818,1,1,3,2,37,1,1
64.0,ACTUAL,1185.0,6,8002,6,2,6,0,151,1,1
45.0,ACTUAL,760.0,0,4498,10,2,6,0,1191,1,1
33.0,ACTUAL,396.0,6,6714,6,1,3,0,1191,2,1
700.0,ACTUAL,581.0,6,5639,6,0,6,0,204,1,1
4.0,ACTUAL,854.0,3,4469,6,0,3,0,421,1,1
350.0,ACTUAL,669.0,5,6324,1,1,3,0,1191,1,1
6.0,ACTUAL,389.0,1,1102,6,2,5,0,702,1,1
24.0,ACTUAL,365.0,1,4091,6,1,3,2,1191,4,1
324.0,ACTUAL,1339.0,6,2528,3,1,3,0,1191,3,1
1044.0,ACTUAL,1584.0,5,8564,6,2,3,0,37,1,1
80.0,ACTUAL,456.0,1,8483,1,1,7,2,1191,2,1
14.0,ACTUAL,92.0,1,4056,9,1,6,0,116,1,1
95.0,ACTUAL,1065.0,3,6684,0,1,6,0,804,0,1
519.0,ACTUAL,275.0,5,1105,6,1,3,1,37,0,1
20.0,ESTIMATED,3012.0,3,806,6,0,4,0,1000,1,1
30.0,ACTUAL,1611.0,3,2340,6,2,5,0,208,1,1
22.0,ACTUAL,365.0,1,2837,6,0,3,0,1191,1,1
20.0,ACTUAL,1217.0,3,8322,3,1,3,0,837,1,1
150.0,ACTUAL,305.0,5,840,3,1,6,0,64,0,1
220.0,ACTUAL,731.0,5,7287,6,0,3,0,74,1,1
30.0,ACTUAL,607.0,5,3947,6,1,3,0,75,2,1
19.0,ACTUAL,2540.0,1,2340,6,2,6,0,1191,1,1
192.0,,1796.0,3,5082,6,1,5,0,832,0,1
11.0,ACTUAL,437.0,6,3281,6,2,6,0,877,1,1
23.0,ACTUAL,580.0,3,7265,6,2,3,0,1191,1,1
40.0,ACTUAL,243.0,1,3899,6,1,3,0,1161,0,1
28.0,ACTUAL,203.0,1,4092,6,1,3,0,1191,4,1
90.0,ACTUAL,1769.0,3,5469,6,1,6,0,702,4,1
117.0,ACTUAL,2222.0,3,2353,6,1,6,0,1191,1,1
458.0,ACTUAL,1606.0,1,4128,6,1,5,0,286,1,1
186.0,ACTUAL,915.0,3,7102,3,2,3,0,1191,1,1
27.0,ACTUAL,1076.9030855527424,1,3660,1,2,5,0,1080,1,1
50.0,ACTUAL,376.0,6,8645,6,1,6,0,326,1,1
58.0,ACTUAL,212.0,5,4654,6,0,3,0,1191,1,1
65.0,ACTUAL,517.0,1,5003,1,1,3,1,1191,3,1
40.0,ACTUAL,1796.0,3,6193,6,2,3,0,1191,1,1
174.0,ACTUAL,731.0,6,3511,6,1,3,1,208,4,1
12.0,ACTUAL,395.0,6,9950,6,1,6,1,1191,3,1
56.0,ESTIMATED,304.0,3,5639,6,1,6,0,1191,1,1
73.0,ACTUAL,2465.0,2,1994,1,2,5,0,702,1,1
30.0,ACTUAL,1249.0,6,927,1,2,8,0,187,1,1
46.0,ACTUAL,669.0,3,7885,6,2,3,2,388,1,1
48.0,ACTUAL,181.0,1,4056,6,1,6,0,1191,2,1
555.0,ACTUAL,999.0,3,9628,6,1,3,0,1191,0,1
30.0,ACTUAL,610.0,1,8874,1,2,3,0,720,1,1
50.0,ACTUAL,0.0,1,4056,6,1,3,0,837,1,1
30.0,ACTUAL,730.0,6,4692,6,0,3,0,1191,1,1
192.0,ACTUAL,914.0,5,7529,6,1,6,1,1191,4,1
145.0,ACTUAL,92.0,1,7936,6,1,3,0,208,1,1
26.0,ACTUAL,1247.0,1,3945,6,1,3,0,1191,4,1
9.0,ACTUAL,822.0,2,275,6,2,3,0,1080,1,1
29.0,ACTUAL,396.0,1,1060,6,1,3,0,1191,0,1
792.0,ACTUAL,2701.0,5,8266,6,1,3,0,74,1,1
816.0,ACTUAL,1096.0,5,5639,6,1,6,0,1191,3,1
53.0,ACTUAL,697.0,3,5261,6,1,6,0,571,1,1
106.0,ACTUAL,2960.0,2,8814,1,0,3,0,782,1,1
58.0,ACTUAL,1579.0,3,5780,6,2,3,0,1191,1,1
134.0,ACTUAL,622.0,5,9827,6,2,3,0,494,1,1
95.0,ACTUAL,3521.0,3,4035,6,2,5,0,208,1,1
30.0,ACTUAL,1076.9030855527424,3,819,1,2,3,0,776,3,1
30.0,ACTUAL,123.0,2,3546,3,2,3,0,1149,0,1
213.0,ACTUAL,517.0,5,877,6,1,3,0,1191,2,1
12.0,ACTUAL,1076.9030855527424,1,4056,6,1,3,2,1191,1,1
631.0,ACTUAL,526.0,5,9802,6,1,3,1,1191,4,1
40.0,ACTUAL,0.0,1,4056,6,1,3,0,521,1,1
64.0,ESTIMATED,760.0,6,7583,6,1,3,0,1191,4,1
120.0,ACTUAL,2982.0,6,2373,6,1,6,0,230,2,1
36.0,ACTUAL,1756.0,5,3947,0,1,3,2,702,1,1
124.0,ACTUAL,4376.0,3,1461,6,2,5,0,37,1,1
90.0,ACTUAL,1931.0,5,8015,6,0,3,0,74,1,1
110.0,ACTUAL,1795.0,6,2727,6,1,5,0,782,4,1
54.0,ESTIMATED,2372.0,6,7077,9,1,6,0,1191,0,1
20.0,ACTUAL,579.0,3,7646,6,2,6,1,421,3,1
28.0,ACTUAL,578.0,1,5130,6,1,3,0,37,0,1
25.0,ACTUAL,2100.0,3,1461,6,2,5,1,74,1,1
13.0,ACTUAL,1899.0,6,1096,3,1,6,0,1191,1,1
65.0,ACTUAL,762.0,5,2145,3,2,3,0,37,1,1
34.0,ACTUAL,3.0,1,4056,6,2,3,0,776,1,1
16.0,ACTUAL,273.0,4,834,6,2,6,0,702,1,1
174.0,ACTUAL,455.0,3,3202,6,1,3,1,1191,2,1
565.0,ACTUAL,365.0,5,4461,6,1,3,1,37,4,1
44.0,ACTUAL,151.0,1,2785,6,1,3,0,1191,0,1
26.0,ACTUAL,1218.0,6,2135,6,2,6,0,877,1,1
506.0,ACTUAL,1796.0,6,4290,6,1,6,0,1191,1,1
214.0,ACTUAL,955.0,3,1060,6,1,3,0,208,0,1
89.0,ACTUAL,31.0,5,739,6,1,6,0,208,4,1
487.0,ACTUAL,2192.0,6,8441,6,1,6,0,1191,1,1
12.0,ACTUAL,90.0,1,4056,6,1,3,0,286,1,1
48.0,ACTUAL,197.0,3,2784,6,1,3,0,1191,0,1
31.0,ACTUAL,2312.0,3,8115,6,2,4,1,877,1,1
154.0,ACTUAL,1060.0,3,5473,6,1,3,0,208,2,1
30.0,ACTUAL,427.0,3,3160,1,1,3,0,388,2,1
5.0,ACTUAL,1016.0,0,4997,1,2,6,1,804,1,1
12.0,,1216.0,3,4310,9,0,6,0,1191,1,1
8.0,ACTUAL,1706.0,5,2557,1,2,6,0,137,1,1
136.0,ACTUAL,3261.0,2,1202,6,2,3,0,37,1,1
68.0,ACTUAL,2039.0,2,3837,6,0,3,0,208,1,1
113.0,ACTUAL,1308.0,3,3347,1,2,3,0,283,1,1
33.0,ACTUAL,1675.0,1,2517,1,1,6,0,600,1,1
213.0,ACTUAL,2618.0,5,6129,6,1,4,0,1051,1,1
19.0,ACTUAL,1160.0,2,6884,6,0,3,0,782,1,1
30.0,ACTUAL,1217.0,3,1206,6,2,3,0,1191,1,1
222.0,ACTUAL,1110.0,5,4287,6,1,7,0,701,1,1
24.0,ACTUAL,671.0,3,280,6,2,3,0,720,1,1
427.0,ACTUAL,448.0,3,4128,6,1,3,0,388,2,1
320.0,ACTUAL,973.0,3,9145,0,1,6,0,1191,1,1
50.0,ESTIMATED,3228.0,3,3743,6,0,6,2,1191,1,1
85.0,ACTUAL,4433.0,1,6659,6,1,5,1,1139,4,1
5745.0,ACTUAL,1126.0,5,294,6,1,3,0,37,0,1
205.0,ACTUAL,420.0,3,4294,6,0,3,0,208,1,1
303.0,ACTUAL,1461.0,3,6547,6,1,3,0,778,1,1
24.0,ACTUAL,1076.9030855527424,1,5647,6,2,5,0,208,1,1
90.0,ACTUAL,1492.0,6,972,6,1,6,0,1191,0,1
256.0,ACTUAL,974.0,3,2814,6,1,3,0,37,0,1
1413.0,ACTUAL,791.0,5,2785,6,1,3,0,37,0,1
395.0,ACTUAL,517.0,5,2128,6,2,3,0,388,1,1
424.0,ACTUAL,2892.0,5,1461,6,1,3,0,1191,1,1
125.0,ACTUAL,2069.0,5,3712,6,2,3,0,1191,1,1
30.0,ACTUAL,760.0,6,2413,6,2,3,0,208,1,1
60.0,ESTIMATED,672.0,5,4287,6,2,6,0,1191,1,1
60.0,ACTUAL,151.0,6,2501,6,1,6,0,733,3,1
260.0,ACTUAL,791.0,5,8564,6,1,3,0,1191,2,1
10.0,ACTUAL,396.0,4,3160,3,2,3,0,1081,1,1
40.0,ACTUAL,2527.0,3,5269,1,2,5,0,1191,1,1
18.0,ACTUAL,31.0,1,4098,6,2,3,0,589,1,1
113.0,ACTUAL,1526.0,0,5977,0,1,5,0,208,1,1
179.0,ACTUAL,1706.0,4,8563,0,1,1,0,328,3,1
16.0,ACTUAL,1076.0,2,4495,8,1,3,2,804,1,1
36.0,ACTUAL,59.0,1,1314,6,1,3,1,1191,1,1
191.0,ACTUAL,91.0,3,9526,6,1,6,0,973,4,1
7513.0,ACTUAL,1401.0,5,9858,6,1,3,0,37,2,1
30.0,ACTUAL,1036.0,6,4056,6,1,6,0,1191,0,1
60.0,ACTUAL,668.0,5,8441,6,1,6,0,324,1,1
33.0,ACTUAL,1887.0,2,7030,6,0,3,0,208,1,1
110.0,ACTUAL,830.0,6,4989,6,1,6,1,208,0,1
887.0,,1949.0,5,6192,6,1,5,0,1191,0,1
887.0,ACTUAL,273.0,5,3283,6,0,3,2,1191,1,1
30.0,ACTUAL,2303.0,3,1673,6,2,4,0,208,1,1
392.0,ACTUAL,152.0,6,8401,6,1,3,0,1191,4,1
70.0,ACTUAL,3226.0,3,7491,6,0,3,0,1080,1,1
80.0,ACTUAL,821.0,5,2784,6,1,3,0,1191,1,1
150.0,ACTUAL,486.0,6,6962,6,1,6,1,313,2,1
26.0,ACTUAL,1247.0,1,5707,6,2,3,0,208,1,1
27.0,ACTUAL,840.0,1,488,6,0,3,0,733,1,1
55.0,ACTUAL,1076.9030855527424,5,5624,6,2,3,0,74,1,1
105.0,ACTUAL,4209.0,5,4380,1,2,5,0,208,1,1
54.0,,2344.0,3,3548,6,0,6,0,1191,1,1
27.0,ACTUAL,2040.0,5,4345,6,1,3,0,782,0,1
201.0,ACTUAL,1339.0,5,978,6,1,7,0,1191,2,1
280.0,ESTIMATED,2131.0,1,1927,0,1,5,0,877,0,1
29.0,ACTUAL,92.0,1,4112,6,1,3,2,1191,1,1
70.0,,153.0,3,9625,1,1,3,0,208,3,1
24.0,ACTUAL,1096.0,1,1531,3,1,1,0,1080,1,1
150.0,ACTUAL,213.0,2,8743,6,1,6,0,639,3,1
135.0,ACTUAL,2891.0,3,5282,6,2,3,0,1191,1,1
53.0,ACTUAL,852.0,3,8888,6,0,3,1,37,1,1
378.0,ACTUAL,4418.0,5,7885,6,1,6,2,1191,1,1
120.0,ACTUAL,699.0,6,9820,9,1,6,2,567,0,1
32.0,ACTUAL,1059.0,6,9159,6,0,7,0,1191,1,1
51.0,ACTUAL,1341.0,3,6684,5,1,5,0,731,2,1
80.0,ACTUAL,335.0,4,6936,5,1,6,0,560,0,1
16.0,ACTUAL,62.0,1,5999,6,0,3,0,906,1,1
207.0,ACTUAL,1267.0,3,1118,0,1,6,0,1191,3,1
45.0,ACTUAL,22.0,1,4056,6,1,3,0,1191,1,1
300.0,ACTUAL,1071.0,1,4056,1,1,8,0,208,1,1
104.0,ACTUAL,974.0,5,3440,6,1,3,0,75,2,1
45.0,ACTUAL,3483.0,3,5269,1,2,5,0,74,1,1
68.0,ACTUAL,123.0,3,3314,6,0,3,0,1191,1,1
13.0,ACTUAL,1675.0,2,4467,6,0,3,0,208,1,1
135.0,ACTUAL,975.0,3,1026,6,1,3,0,907,2,1
110.0,ACTUAL,2486.0,5,8677,1,2,3,2,208,1,1
100.0,ACTUAL,1432.0,1,3681,8,1,5,0,832,0,1
19.0,ACTUAL,852.0,3,6201,6,2,6,0,1191,1,1
424.0,ACTUAL,1287.0,5,4692,6,1,3,0,517,2,1
280.0,ACTUAL,427.0,3,2817,6,1,3,0,74,0,1
129.0,ACTUAL,31.0,5,8453,6,1,3,0,592,1,1
600.0,,1076.9030855527424,5,5473,6,1,6,0,1191,1,1
10.0,ACTUAL,1700.0,1,5736,6,1,5,0,600,0,1
165.0,ACTUAL,534.0,5,6000,6,1,3,0,1191,0,1
258.1383630528429,ESTIMATED,3531.0,5,711,1,1,3,0,1191,1,1
417.0,ACTUAL,2038.0,5,9737,0,1,5,1,720,1,1
780.0,ACTUAL,699.0,6,5639,6,1,3,0,1191,1,1
32.0,ACTUAL,1205.0,1,6918,6,2,3,1,835,1,1
37.0,ACTUAL,335.0,6,7348,6,1,6,0,1191,0,1
38.0,ACTUAL,1805.0,2,6129,6,0,6,0,1169,1,1
20.0,ACTUAL,92.0,6,7244,3,2,3,0,388,1,1
55.0,ACTUAL,290.0,1,2945,6,1,3,0,1115,0,1
154.0,ACTUAL,396.0,6,2768,5,1,3,0,1191,2,1
10.0,ACTUAL,1918.0,1,2441,1,2,6,0,731,1,1
33.0,ACTUAL,1673.0,2,2558,6,1,6,0,1191,1,1
200.0,ESTIMATED,1124.0,5,5460,6,0,3,2,208,1,1
80.0,ACTUAL,122.0,4,7646,6,1,6,2,83,0,1
49.0,ACTUAL,110.0,1,4056,6,1,3,0,1115,1,1
50.0,,1308.0,6,3704,9,1,6,0,1191,1,1
24.0,ACTUAL,335.0,1,4056,6,0,3,1,1191,1,1
7.0,ACTUAL,1308.0,3,1341,6,2,5,0,37,1,1
216.0,ACTUAL,243.0,6,9888,1,1,6,0,842,2,1
63.0,ACTUAL,2527.0,3,3431,6,2,5,1,208,1,1
12.0,ACTUAL,0.0,1,4056,6,1,3,0,1191,1,1
330.0,,1096.0,3,4837,6,1,6,1,1191,1,1
70.0,,518.0,1,3947,1,1,7,0,1191,1,1
